Frame,Speed,Altitude,Time,Distance,Acceleration
6613,699,144.0,218.23,167313.32,-7.692307692307962
6614,698,144.0,218.26,167334.26,-7.142857142856389
6615,698,144.0,218.3,167362.18000000002,-7.142857142856389
6616,698,144.0,218.33,167383.12000000002,-7.142857142856389
6617,698,144.0,218.36,167404.06000000003,-7.142857142856389
6618,697,144.0,218.4,167431.94000000003,-10.000000000000568
6619,697,144.0,218.43,167452.85000000003,-10.000000000000568
6620,697,144.0,218.46,167473.76000000004,-10.000000000000568
6621,696,144.0,218.5,167501.60000000003,-7.692307692307962
6622,696,144.0,218.53,167522.48000000004,-7.692307692307962
6623,696,144.0,218.56,167543.36000000004,-7.692307692307962
6624,696,144.0,218.6,167571.20000000004,-7.692307692307962
6625,695,144.0,218.63,167592.05000000005,-7.692307692307962
6626,695,144.0,218.66,167612.90000000005,-7.692307692307962
6627,695,144.0,218.7,167640.70000000004,-7.692307692307962
6628,695,144.0,218.73,167661.55000000005,-7.692307692307962
6629,694,144.0,218.76,167682.37000000005,-9.999999999997726
6630,694,144.0,218.8,167710.13000000006,-9.999999999997726
6631,694,144.0,218.83,167730.95000000007,-9.999999999997726
6632,693,144.0,218.86,167751.74000000008,-7.142857142857839
6633,693,144.0,218.9,167779.46000000008,-7.142857142857839
6634,693,144.0,218.93,167800.2500000001,-7.142857142857839
6635,693,145.0,218.96,167821.0400000001,-7.142857142857839
6636,692,145.0,219.0,167848.7200000001,-10.000000000000568
6637,692,145.0,219.03,167869.4800000001,-10.000000000000568
6638,692,145.0,219.06,167890.2400000001,-10.000000000000568
6639,691,145.0,219.1,167917.8800000001,-7.692307692307962
6640,691,145.0,219.13,167938.6100000001,-7.692307692307962
6641,691,145.0,219.16,167959.3400000001,-7.692307692307962
6642,691,145.0,219.2,167986.9800000001,-7.692307692307962
6643,690,145.0,219.23,168007.6800000001,-7.692307692306279
6644,690,145.0,219.26,168028.38000000012,-7.692307692306279
6645,690,145.0,219.3,168055.98000000013,-7.692307692306279
6646,690,145.0,219.33,168076.68000000014,-7.692307692306279
6647,689,145.0,219.36,168097.35000000015,-7.142857142857839
6648,689,145.0,219.4,168124.91000000015,-7.142857142857839
6649,689,145.0,219.43,168145.58000000016,-7.142857142857839
6650,689,145.0,219.46,168166.25000000017,-7.142857142857839
6651,688,145.0,219.5,168193.77000000016,-10.000000000000568
6652,688,145.0,219.53,168214.41000000018,-10.000000000000568
6653,688,145.0,219.56,168235.0500000002,-10.000000000000568
6654,687,145.0,219.6,168262.53000000017,-10.000000000000568
6655,687,145.0,219.63,168283.1400000002,-10.000000000000568
6656,687,145.0,219.66,168303.7500000002,-10.000000000000568
6657,686,145.0,219.7,168331.1900000002,-7.692307692306279
6658,686,145.0,219.73,168351.7700000002,-7.692307692306279
6659,686,145.0,219.76,168372.35000000018,-7.692307692306279
6660,686,145.0,219.8,168399.79000000018,-7.692307692306279
6661,685,145.0,219.83,168420.34000000017,-10.000000000000568
6662,685,145.0,219.86,168440.89000000016,-10.000000000000568
6663,685,145.0,219.9,168468.29000000015,-10.000000000000568
6664,684,145.0,219.93,168488.81000000014,-7.692307692307962
6665,684,145.0,219.96,168509.33000000013,-7.692307692307962
6666,684,145.0,220.0,168536.69000000012,-7.692307692307962
6667,684,145.0,220.03,168557.2100000001,-7.692307692307962
6668,683,145.0,220.06,168577.7000000001,-7.142857142857839
6669,683,145.0,220.1,168605.0200000001,-7.142857142857839
6670,683,145.0,220.13,168625.5100000001,-7.142857142857839
6671,683,145.0,220.16,168646.0000000001,-7.142857142857839
6672,682,145.0,220.2,168673.2800000001,-9.999999999997726
6673,682,145.0,220.23,168693.74000000008,-9.999999999997726
6674,682,145.0,220.26,168714.20000000007,-9.999999999997726
6675,681,145.0,220.3,168741.4400000001,-7.692307692307962
6676,681,145.0,220.33,168761.87000000008,-7.692307692307962
6677,681,145.0,220.36,168782.30000000008,-7.692307692307962
6678,681,145.0,220.4,168809.54000000007,-7.692307692307962
6679,680,145.0,220.43,168829.94000000006,-10.000000000000568
6680,680,145.0,220.46,168850.34000000005,-10.000000000000568
6681,680,145.0,220.5,168877.54000000004,-10.000000000000568
6682,679,145.0,220.53,168897.91000000003,-10.000000000000568
6683,679,145.0,220.56,168918.28000000003,-10.000000000000568
6684,679,146.0,220.6,168945.44000000003,-10.000000000000568
6685,678,146.0,220.63,168965.78000000003,-7.692307692307962
6686,678,146.0,220.66,168986.12000000002,-7.692307692307962
6687,678,146.0,220.7,169013.24000000002,-7.692307692307962
6688,678,146.0,220.73,169033.58000000002,-7.692307692307962
6689,677,146.0,220.76,169053.89,-9.999999999997726
6690,677,146.0,220.8,169080.97000000003,-9.999999999997726
6691,677,146.0,220.83,169101.28000000003,-9.999999999997726
6692,676,146.0,220.86,169121.56000000003,-7.142857142857839
6693,676,146.0,220.9,169148.60000000003,-7.142857142857839
6694,676,146.0,220.93,169168.88000000003,-7.142857142857839
6695,676,146.0,220.96,169189.16000000003,-7.142857142857839
6696,675,146.0,221.0,169216.16000000003,-10.000000000000568
6697,675,146.0,221.03,169236.41000000003,-10.000000000000568
6698,675,146.0,221.06,169256.66000000003,-10.000000000000568
6699,674,146.0,221.1,169283.62000000002,-7.692307692307962
6700,674,146.0,221.13,169303.84000000003,-7.692307692307962
6701,674,146.0,221.16,169324.06000000003,-7.692307692307962
6702,674,146.0,221.2,169351.02000000002,-7.692307692307962
6703,673,146.0,221.23,169371.21000000002,-9.999999999997726
6704,673,146.0,221.26,169391.40000000002,-9.999999999997726
6705,673,146.0,221.3,169418.32000000004,-9.999999999997726
6706,672,146.0,221.33,169438.48000000004,-7.692307692307962
6707,672,146.0,221.36,169458.64000000004,-7.692307692307962
6708,672,146.0,221.4,169485.52000000005,-7.692307692307962
6709,672,146.0,221.43,169505.68000000005,-7.692307692307962
6710,671,146.0,221.46,169525.81000000006,-10.000000000000568
6711,671,146.0,221.5,169552.65000000005,-10.000000000000568
6712,671,146.0,221.53,169572.78000000006,-10.000000000000568
6713,670,146.0,221.56,169592.88000000006,-7.142857142857839
6714,670,146.0,221.6,169619.68000000005,-7.142857142857839
6715,670,146.0,221.63,169639.78000000006,-7.142857142857839
6716,670,146.0,221.66,169659.88000000006,-7.142857142857839
6717,669,146.0,221.7,169686.64000000004,-7.692307692306279
6718,669,146.0,221.73,169706.71000000005,-7.692307692306279
6719,669,146.0,221.77,169733.47000000006,-7.692307692306279
6720,669,146.0,221.8,169753.54000000007,-7.692307692306279
6721,668,146.0,221.83,169773.58000000007,-10.000000000000568
6722,668,146.0,221.87,169800.30000000008,-10.000000000000568
6723,668,146.0,221.9,169820.34000000008,-10.000000000000568
6724,667,146.0,221.93,169840.3500000001,-7.142857142857839
6725,667,146.0,221.97,169867.0300000001,-7.142857142857839
6726,667,146.0,222.0,169887.0400000001,-7.142857142857839
6727,667,146.0,222.03,169907.0500000001,-7.142857142857839
6728,666,146.0,222.07,169933.6900000001,-10.000000000000568
6729,666,146.0,222.1,169953.6700000001,-10.000000000000568
6730,666,146.0,222.13,169973.6500000001,-10.000000000000568
6731,665,146.0,222.17,170000.25000000012,-7.692307692306279
6732,665,146.0,222.2,170020.20000000013,-7.692307692306279
6733,665,147.0,222.23,170040.15000000014,-7.692307692306279
6734,665,147.0,222.27,170066.75000000015,-7.692307692306279
6735,664,147.0,222.3,170086.67000000016,-7.692307692307962
6736,664,147.0,222.33,170106.59000000017,-7.692307692307962
6737,664,147.0,222.37,170133.15000000017,-7.692307692307962
6738,664,147.0,222.4,170153.07000000018,-7.692307692307962
6739,663,147.0,222.43,170172.9600000002,-7.142857142857839
6740,663,147.0,222.47,170199.48000000019,-7.142857142857839
6741,663,147.0,222.5,170219.3700000002,-7.142857142857839
6742,663,147.0,222.53,170239.2600000002,-7.142857142857839
6743,662,147.0,222.57,170265.7400000002,-10.000000000000568
6744,662,147.0,222.6,170285.6000000002,-10.000000000000568
6745,662,147.0,222.63,170305.46000000022,-10.000000000000568
6746,661,147.0,222.67,170331.90000000023,-7.692307692306279
6747,661,147.0,222.7,170351.7300000002,-7.692307692306279
6748,661,147.0,222.73,170371.5600000002,-7.692307692306279
6749,661,147.0,222.77,170398.0000000002,-7.692307692306279
6750,660,147.0,222.8,170417.8000000002,-10.000000000000568
6751,660,147.0,222.83,170437.60000000018,-10.000000000000568
6752,660,147.0,222.87,170464.00000000017,-10.000000000000568
6753,659,147.0,222.9,170483.77000000016,-7.692307692307962
6754,659,147.0,222.93,170503.54000000015,-7.692307692307962
6755,659,147.0,222.97,170529.90000000014,-7.692307692307962
6756,659,147.0,223.0,170549.67000000013,-7.692307692307962
6757,658,147.0,223.03,170569.41000000012,-7.142857142857839
6758,658,147.0,223.07,170595.73000000013,-7.142857142857839
6759,658,147.0,223.1,170615.47000000012,-7.142857142857839
6760,658,147.0,223.13,170635.2100000001,-7.142857142857839
6761,657,147.0,223.17,170661.4900000001,-9.999999999997726
6762,657,147.0,223.2,170681.2000000001,-9.999999999997726
6763,657,147.0,223.23,170700.9100000001,-9.999999999997726
6764,656,147.0,223.27,170727.1500000001,-7.692307692307962
6765,656,147.0,223.3,170746.8300000001,-7.692307692307962
6766,656,147.0,223.33,170766.5100000001,-7.692307692307962
6767,656,147.0,223.37,170792.7500000001,-7.692307692307962
6768,655,147.0,223.4,170812.40000000008,-10.000000000000568
6769,655,147.0,223.43,170832.05000000008,-10.000000000000568
6770,655,147.0,223.47,170858.25000000006,-10.000000000000568
6771,654,147.0,223.5,170877.87000000005,-10.000000000000568
6772,654,147.0,223.53,170897.49000000005,-10.000000000000568
6773,654,147.0,223.57,170923.65000000005,-10.000000000000568
6774,653,147.0,223.6,170943.24000000005,-7.692307692307962
6775,653,147.0,223.63,170962.83000000005,-7.692307692307962
6776,653,147.0,223.67,170988.95000000004,-7.692307692307962
6777,653,147.0,223.7,171008.54000000004,-7.692307692307962
6778,652,147.0,223.73,171028.10000000003,-7.142857142856389
6779,652,147.0,223.77,171054.18000000005,-7.142857142856389
6780,652,147.0,223.8,171073.74000000005,-7.142857142856389
6781,652,147.0,223.83,171093.30000000005,-7.142857142856389
6782,651,147.0,223.87,171119.34000000005,-10.000000000000568
6783,651,147.0,223.9,171138.87000000005,-10.000000000000568
6784,651,148.0,223.93,171158.40000000005,-10.000000000000568
6785,650,148.0,223.97,171184.40000000005,-7.692307692307962
6786,650,148.0,224.0,171203.90000000005,-7.692307692307962
6787,650,148.0,224.03,171223.40000000005,-7.692307692307962
6788,650,148.0,224.07,171249.40000000005,-7.692307692307962
6789,649,148.0,224.1,171268.87000000005,-7.692307692307962
6790,649,148.0,224.13,171288.34000000005,-7.692307692307962
6791,649,148.0,224.17,171314.30000000005,-7.692307692307962
6792,649,148.0,224.2,171333.77000000005,-7.692307692307962
6793,648,148.0,224.23,171353.21000000005,-9.999999999997726
6794,648,148.0,224.27,171379.13000000006,-9.999999999997726
6795,648,148.0,224.3,171398.57000000007,-9.999999999997726
6796,647,148.0,224.33,171417.98000000007,-7.142857142857839
6797,647,148.0,224.37,171443.86000000007,-7.142857142857839
6798,647,148.0,224.4,171463.27000000008,-7.142857142857839
6799,647,148.0,224.43,171482.68000000008,-7.142857142857839
6800,646,148.0,224.47,171508.52000000008,-7.692307692307962
6801,646,148.0,224.5,171527.90000000008,-7.692307692307962
6802,646,148.0,224.53,171547.2800000001,-7.692307692307962
6803,646,148.0,224.57,171573.12000000008,-7.692307692307962
6804,645,148.0,224.6,171592.4700000001,-10.000000000000568
6805,645,148.0,224.63,171611.8200000001,-10.000000000000568
6806,645,148.0,224.67,171637.62000000008,-10.000000000000568
6807,644,148.0,224.7,171656.9400000001,-7.692307692306279
6808,644,148.0,224.73,171676.2600000001,-7.692307692306279
6809,644,148.0,224.77,171702.0200000001,-7.692307692306279
6810,644,148.0,224.8,171721.3400000001,-7.692307692306279
6811,643,148.0,224.83,171740.63000000012,-10.000000000000568
6812,643,148.0,224.87,171766.35000000012,-10.000000000000568
6813,643,148.0,224.9,171785.64000000013,-10.000000000000568
6814,642,148.0,224.93,171804.90000000014,-10.000000000000568
6815,642,148.0,224.97,171830.58000000013,-10.000000000000568
6816,642,148.0,225.0,171849.84000000014,-10.000000000000568
6817,641,148.0,225.03,171869.07000000015,-7.142857142857839
6818,641,148.0,225.07,171894.71000000014,-7.142857142857839
6819,641,148.0,225.1,171913.94000000015,-7.142857142857839
6820,641,148.0,225.13,171933.17000000016,-7.142857142857839
6821,640,148.0,225.17,171958.77000000016,-9.999999999997726
6822,640,148.0,225.2,171977.97000000018,-9.999999999997726
6823,640,148.0,225.23,171997.1700000002,-9.999999999997726
6824,639,148.0,225.27,172022.7300000002,-7.692307692307962
6825,639,148.0,225.3,172041.90000000023,-7.692307692307962
6826,639,148.0,225.33,172061.07000000024,-7.692307692307962
6827,639,148.0,225.37,172086.63000000024,-7.692307692307962
6828,638,148.0,225.4,172105.77000000025,-10.000000000000568
6829,638,148.0,225.43,172124.91000000027,-10.000000000000568
6830,638,148.0,225.47,172150.43000000025,-10.000000000000568
6831,637,148.0,225.5,172169.54000000027,-7.142857142857839
6832,637,148.0,225.54,172195.02000000025,-7.142857142857839
6833,637,149.0,225.57,172214.13000000027,-7.142857142857839
6834,637,149.0,225.6,172233.24000000028,-7.142857142857839
6835,636,149.0,225.64,172258.68000000028,-9.999999999997726
6836,636,149.0,225.67,172277.76000000027,-9.999999999997726
6837,636,149.0,225.7,172296.84000000026,-9.999999999997726
6838,635,149.0,225.74,172322.24000000028,-7.692307692307962
6839,635,149.0,225.77,172341.29000000027,-7.692307692307962
6840,635,149.0,225.8,172360.34000000026,-7.692307692307962
6841,635,149.0,225.84,172385.74000000025,-7.692307692307962
6842,634,149.0,225.87,172404.76000000024,-7.692307692307962
6843,634,149.0,225.9,172423.78000000023,-7.692307692307962
6844,634,149.0,225.94,172449.14000000022,-7.692307692307962
6845,634,149.0,225.97,172468.1600000002,-7.692307692307962
6846,633,149.0,226.0,172487.1500000002,-7.142857142857839
6847,633,149.0,226.04,172512.4700000002,-7.142857142857839
6848,633,149.0,226.07,172531.4600000002,-7.142857142857839
6849,633,149.0,226.1,172550.4500000002,-7.142857142857839
6850,632,149.0,226.14,172575.73000000019,-9.999999999997726
6851,632,149.0,226.17,172594.69000000018,-9.999999999997726
6852,632,149.0,226.2,172613.65000000017,-9.999999999997726
6853,631,149.0,226.24,172638.8900000002,-7.692307692307962
6854,631,149.0,226.27,172657.82000000018,-7.692307692307962
6855,631,149.0,226.3,172676.75000000017,-7.692307692307962
6856,631,149.0,226.34,172701.99000000017,-7.692307692307962
6857,630,149.0,226.37,172720.89000000016,-7.692307692307962
6858,630,149.0,226.4,172739.79000000015,-7.692307692307962
6859,630,149.0,226.44,172764.99000000014,-7.692307692307962
6860,630,149.0,226.47,172783.89000000013,-7.692307692307962
6861,629,149.0,226.5,172802.76000000013,-10.000000000000568
6862,629,149.0,226.54,172827.92000000013,-10.000000000000568
6863,629,149.0,226.57,172846.79000000012,-10.000000000000568
6864,628,149.0,226.6,172865.63000000012,-7.142857142856389
6865,628,149.0,226.64,172890.75000000012,-7.142857142856389
6866,628,149.0,226.67,172909.5900000001,-7.142857142856389
6867,628,149.0,226.7,172928.4300000001,-7.142857142856389
6868,627,149.0,226.74,172953.51000000013,-10.000000000000568
6869,627,149.0,226.77,172972.32000000012,-10.000000000000568
6870,627,149.0,226.8,172991.13000000012,-10.000000000000568
6871,626,149.0,226.84,173016.17000000013,-7.692307692307962
6872,626,149.0,226.87,173034.95000000013,-7.692307692307962
6873,626,149.0,226.9,173053.73000000013,-7.692307692307962
6874,626,149.0,226.94,173078.77000000014,-7.692307692307962
6875,625,149.0,226.97,173097.52000000014,-10.000000000000568
6876,625,149.0,227.0,173116.27000000014,-10.000000000000568
6877,625,149.0,227.04,173141.27000000014,-10.000000000000568
6878,624,149.0,227.07,173159.99000000014,-7.692307692307962
6879,624,149.0,227.1,173178.71000000014,-7.692307692307962
6880,624,149.0,227.14,173203.67000000013,-7.692307692307962
6881,624,149.0,227.17,173222.39000000013,-7.692307692307962
6882,623,149.0,227.2,173241.08000000013,-7.142857142856389
6883,623,149.0,227.24,173266.00000000015,-7.142857142856389
6884,623,149.0,227.27,173284.69000000015,-7.142857142856389
6885,623,149.0,227.3,173303.38000000015,-7.142857142856389
6886,622,149.0,227.34,173328.26000000015,-7.692307692307962
6887,622,150.0,227.37,173346.92000000016,-7.692307692307962
6888,622,150.0,227.4,173365.58000000016,-7.692307692307962
6889,622,150.0,227.44,173390.46000000017,-7.692307692307962
6890,621,150.0,227.47,173409.09000000017,-10.000000000000568
6891,621,150.0,227.5,173427.72000000018,-10.000000000000568
6892,621,150.0,227.54,173452.56000000017,-10.000000000000568
6893,620,150.0,227.57,173471.16000000018,-10.000000000000568
6894,620,150.0,227.6,173489.76000000018,-10.000000000000568
6895,620,150.0,227.64,173514.56000000017,-10.000000000000568
6896,619,150.0,227.67,173533.13000000018,-7.692307692306279
6897,619,150.0,227.7,173551.7000000002,-7.692307692306279
6898,619,150.0,227.74,173576.4600000002,-7.692307692306279
6899,619,150.0,227.77,173595.0300000002,-7.692307692306279
6900,618,150.0,227.8,173613.5700000002,-5.8823529411769035
6901,618,150.0,227.84,173638.2900000002,-5.8823529411769035
6902,618,150.0,227.87,173656.83000000022,-5.8823529411769035
6903,618,150.0,227.9,173675.37000000023,-5.8823529411769035
6904,618,150.0,227.94,173700.09000000023,-5.8823529411769035
6905,617,150.0,227.97,173718.60000000024,-10.000000000000568
6906,617,150.0,228.0,173737.11000000025,-10.000000000000568
6907,617,150.0,228.04,173761.79000000024,-10.000000000000568
6908,616,150.0,228.07,173780.27000000025,-10.000000000000568
6909,616,150.0,228.1,173798.75000000026,-10.000000000000568
6910,616,150.0,228.14,173823.39000000025,-10.000000000000568
6911,615,150.0,228.17,173841.84000000026,-7.692307692306279
6912,615,150.0,228.2,173860.29000000027,-7.692307692306279
6913,615,150.0,228.24,173884.89000000028,-7.692307692306279
6914,615,150.0,228.27,173903.3400000003,-7.692307692306279
6915,614,150.0,228.3,173921.7600000003,-7.142857142857839
6916,614,150.0,228.34,173946.3200000003,-7.142857142857839
6917,614,150.0,228.37,173964.7400000003,-7.142857142857839
6918,614,150.0,228.4,173983.16000000032,-7.142857142857839
6919,613,150.0,228.44,174007.6800000003,-10.000000000000568
6920,613,150.0,228.47,174026.07000000033,-10.000000000000568
6921,613,150.0,228.5,174044.46000000034,-10.000000000000568
6922,612,150.0,228.54,174068.94000000032,-7.692307692307962
6923,612,150.0,228.57,174087.30000000034,-7.692307692307962
6924,612,150.0,228.6,174105.66000000035,-7.692307692307962
6925,612,150.0,228.64,174130.14000000033,-7.692307692307962
6926,611,150.0,228.67,174148.47000000032,-9.999999999997726
6927,611,150.0,228.7,174166.8000000003,-9.999999999997726
6928,611,150.0,228.74,174191.2400000003,-9.999999999997726
6929,610,150.0,228.77,174209.5400000003,-7.692307692307962
6930,610,150.0,228.8,174227.8400000003,-7.692307692307962
6931,610,150.0,228.84,174252.24000000028,-7.692307692307962
6932,610,150.0,228.87,174270.54000000027,-7.692307692307962
6933,609,150.0,228.9,174288.81000000026,-5.8823529411769035
6934,609,150.0,228.94,174313.17000000025,-5.8823529411769035
6935,609,150.0,228.97,174331.44000000024,-5.8823529411769035
6936,609,150.0,229.0,174349.71000000022,-5.8823529411769035
6937,609,150.0,229.04,174374.0700000002,-5.8823529411769035
6938,608,150.0,229.07,174392.3100000002,-4.999999999999574
6939,608,150.0,229.1,174410.5500000002,-4.999999999999574
6940,608,150.0,229.14,174434.8700000002,-4.999999999999574
6941,608,150.0,229.17,174453.1100000002,-4.999999999999574
6942,608,150.0,229.21,174477.4300000002,-4.999999999999574
6943,608,150.0,229.24,174495.6700000002,-4.999999999999574
6944,607,150.0,229.27,174513.88000000018,-10.000000000000568
6945,607,150.0,229.31,174538.16000000018,-10.000000000000568
6946,607,150.0,229.34,174556.37000000017,-10.000000000000568
6947,606,150.0,229.37,174574.55000000016,-7.142857142857839
6948,606,150.0,229.41,174598.79000000015,-7.142857142857839
6949,606,150.0,229.44,174616.97000000015,-7.142857142857839
6950,606,150.0,229.47,174635.15000000014,-7.142857142857839
6951,605,150.0,229.51,174659.35000000012,-9.999999999997726
6952,605,150.0,229.54,174677.50000000012,-9.999999999997726
6953,605,150.0,229.57,174695.6500000001,-9.999999999997726
6954,604,150.0,229.61,174719.8100000001,-10.000000000000568
6955,604,150.0,229.64,174737.9300000001,-10.000000000000568
6956,604,150.0,229.67,174756.0500000001,-10.000000000000568
6957,603,151.0,229.71,174780.17000000013,-10.000000000000568
6958,603,151.0,229.74,174798.26000000013,-10.000000000000568
6959,603,151.0,229.77,174816.35000000012,-10.000000000000568
6960,602,151.0,229.81,174840.4300000001,-7.692307692307962
6961,602,151.0,229.84,174858.4900000001,-7.692307692307962
6962,602,151.0,229.87,174876.5500000001,-7.692307692307962
6963,602,151.0,229.91,174900.6300000001,-7.692307692307962
6964,601,151.0,229.94,174918.6600000001,-10.000000000000568
6965,601,151.0,229.97,174936.6900000001,-10.000000000000568
6966,601,151.0,230.01,174960.7300000001,-10.000000000000568
6967,600,151.0,230.04,174978.7300000001,-7.692307692307962
6968,600,151.0,230.07,174996.7300000001,-7.692307692307962
6969,600,151.0,230.11,175020.7300000001,-7.692307692307962
6970,600,151.0,230.14,175038.73000000007,-7.692307692307962
6971,599,151.0,230.17,175056.70000000007,-9.999999999997726
6972,599,151.0,230.21,175080.6600000001,-9.999999999997726
6973,599,151.0,230.24,175098.6300000001,-9.999999999997726
6974,598,151.0,230.27,175116.5700000001,-7.142857142857839
6975,598,151.0,230.31,175140.49000000008,-7.142857142857839
6976,598,151.0,230.34,175158.43000000008,-7.142857142857839
6977,598,151.0,230.37,175176.37000000008,-7.142857142857839
6978,597,151.0,230.41,175200.2500000001,-10.000000000000568
6979,597,151.0,230.44,175218.1600000001,-10.000000000000568
6980,597,151.0,230.47,175236.0700000001,-10.000000000000568
6981,596,151.0,230.51,175259.9100000001,-7.692307692307962
6982,596,151.0,230.54,175277.7900000001,-7.692307692307962
6983,596,151.0,230.57,175295.6700000001,-7.692307692307962
6984,596,151.0,230.61,175319.51000000013,-7.692307692307962
6985,595,151.0,230.64,175337.3600000001,-9.999999999997726
6986,595,151.0,230.67,175355.2100000001,-9.999999999997726
6987,595,151.0,230.71,175379.01000000013,-9.999999999997726
6988,594,151.0,230.74,175396.83000000013,-7.692307692307962
6989,594,151.0,230.77,175414.65000000014,-7.692307692307962
6990,594,151.0,230.81,175438.41000000015,-7.692307692307962
6991,594,151.0,230.84,175456.23000000016,-7.692307692307962
6992,593,151.0,230.87,175474.02000000016,-10.000000000000568
6993,593,151.0,230.91,175497.74000000017,-10.000000000000568
6994,593,151.0,230.94,175515.53000000017,-10.000000000000568
6995,592,151.0,230.97,175533.29000000018,-7.142857142856389
6996,592,151.0,231.01,175556.97000000018,-7.142857142856389
6997,592,151.0,231.04,175574.73000000019,-7.142857142856389
6998,592,151.0,231.07,175592.4900000002,-7.142857142856389
6999,591,151.0,231.11,175616.1300000002,-10.000000000000568
7000,591,151.0,231.14,175633.8600000002,-10.000000000000568
7001,591,152.0,231.17,175651.5900000002,-10.000000000000568
7002,590,152.0,231.21,175675.1900000002,-7.692307692307962
7003,590,152.0,231.24,175692.89000000022,-7.692307692307962
7004,590,152.0,231.27,175710.59000000023,-7.692307692307962
7005,590,152.0,231.31,175734.19000000024,-7.692307692307962
7006,589,152.0,231.34,175751.86000000025,-5.8823529411769035
7007,589,152.0,231.37,175769.53000000026,-5.8823529411769035
7008,589,152.0,231.41,175793.09000000026,-5.8823529411769035
7009,589,152.0,231.44,175810.76000000027,-5.8823529411769035
7010,589,152.0,231.47,175828.43000000028,-5.8823529411769035
7011,588,152.0,231.51,175851.95000000027,-9.999999999997726
7012,588,152.0,231.54,175869.5900000003,-9.999999999997726
7013,588,152.0,231.57,175887.2300000003,-9.999999999997726
7014,587,152.0,231.61,175910.7100000003,-7.692307692307962
7015,587,152.0,231.64,175928.3200000003,-7.692307692307962
7016,587,152.0,231.67,175945.9300000003,-7.692307692307962
7017,587,152.0,231.71,175969.41000000032,-7.692307692307962
7018,586,152.0,231.74,175986.9900000003,-10.000000000000568
7019,586,152.0,231.77,176004.5700000003,-10.000000000000568
7020,586,152.0,231.81,176028.0100000003,-10.000000000000568
7021,585,152.0,231.84,176045.5600000003,-7.692307692307962
7022,585,152.0,231.87,176063.11000000028,-7.692307692307962
7023,585,152.0,231.91,176086.51000000027,-7.692307692307962
7024,585,152.0,231.94,176104.06000000026,-7.692307692307962
7025,584,152.0,231.97,176121.58000000025,-10.000000000000568
7026,584,152.0,232.01,176144.94000000024,-10.000000000000568
7027,584,152.0,232.04,176162.46000000022,-10.000000000000568
7028,583,152.0,232.07,176179.95000000022,-7.142857142856389
7029,583,152.0,232.11,176203.27000000022,-7.142857142856389
7030,583,152.0,232.14,176220.7600000002,-7.142857142856389
7031,583,152.0,232.17,176238.2500000002,-7.142857142856389
7032,582,152.0,232.21,176261.5300000002,-7.692307692307962
7033,582,152.0,232.24,176278.9900000002,-7.692307692307962
7034,582,152.0,232.27,176296.4500000002,-7.692307692307962
7035,582,152.0,232.31,176319.73000000019,-7.692307692307962
7036,581,152.0,232.34,176337.16000000018,-10.000000000000568
7037,581,152.0,232.37,176354.59000000017,-10.000000000000568
7038,581,152.0,232.41,176377.83000000016,-10.000000000000568
7039,580,152.0,232.44,176395.23000000016,-7.692307692307962
7040,580,152.0,232.47,176412.63000000015,-7.692307692307962
7041,580,152.0,232.51,176435.83000000013,-7.692307692307962
7042,580,152.0,232.54,176453.23000000013,-7.692307692307962
7043,579,152.0,232.57,176470.60000000012,-7.142857142856389
7044,579,152.0,232.61,176493.76000000013,-7.142857142856389
7045,579,152.0,232.64,176511.13000000012,-7.142857142856389
7046,579,152.0,232.67,176528.50000000012,-7.142857142856389
7047,578,152.0,232.71,176551.62000000014,-10.000000000000568
7048,578,152.0,232.74,176568.96000000014,-10.000000000000568
7049,578,152.0,232.77,176586.30000000013,-10.000000000000568
7050,577,152.0,232.81,176609.38000000012,-7.692307692307962
7051,577,152.0,232.84,176626.69000000012,-7.692307692307962
7052,577,152.0,232.87,176644.00000000012,-7.692307692307962
7053,577,152.0,232.91,176667.0800000001,-7.692307692307962
7054,576,152.0,232.94,176684.3600000001,-7.142857142856389
7055,576,152.0,232.98,176707.4000000001,-7.142857142856389
7056,576,152.0,233.01,176724.6800000001,-7.142857142856389
7057,576,152.0,233.04,176741.9600000001,-7.142857142856389
7058,575,152.0,233.08,176764.9600000001,-7.692307692307962
7059,575,152.0,233.11,176782.2100000001,-7.692307692307962
7060,575,152.0,233.14,176799.46000000008,-7.692307692307962
7061,575,153.0,233.18,176822.46000000008,-7.692307692307962
7062,574,153.0,233.21,176839.68000000008,-7.692307692307962
7063,574,153.0,233.24,176856.90000000008,-7.692307692307962
7064,574,153.0,233.28,176879.86000000007,-7.692307692307962
7065,574,153.0,233.31,176897.08000000007,-7.692307692307962
7066,573,153.0,233.34,176914.27000000008,-7.142857142857839
7067,573,153.0,233.38,176937.19000000006,-7.142857142857839
7068,573,153.0,233.41,176954.38000000006,-7.142857142857839
7069,573,153.0,233.44,176971.57000000007,-7.142857142857839
7070,572,153.0,233.48,176994.45000000007,-9.999999999997726
7071,572,153.0,233.51,177011.61000000007,-9.999999999997726
7072,572,153.0,233.54,177028.77000000008,-9.999999999997726
7073,571,153.0,233.58,177051.6100000001,-7.692307692307962
7074,571,153.0,233.61,177068.7400000001,-7.692307692307962
7075,571,153.0,233.64,177085.87000000008,-7.692307692307962
7076,571,153.0,233.68,177108.7100000001,-7.692307692307962
7077,570,153.0,233.71,177125.8100000001,-7.692307692307962
