time [s], broadcast time [s], latitude [°], longitude [°], AMSL altitude [ft], GNSS altitude [ft], ground speed [kt], heading [°], vertical speed [ft/min], ECEF pos x [m], ECEF pos y [m], ECEF pos z [m], ECEF vel x [m], ECEF vel y [m], ECEF vel z [m], ENU pos x [m], ENU pos y [m], ENU pos z [m], ENU vel x [m], ENU vel y [m], ENU vel z [m], ENU ground speed est [m/s],  ENU vel_corr x [m], ENU vel_corr y [m], ENU vel_corr z [m], ECEF vel_corr x [m], ECEF vel_corr y [m], ECEF vel_corr z [m]
1719260485.868442, 1719260485.867580, 50.108963, 14.250081, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972710.132059, 1008945.799569, 4870877.676237, -19.017427, 28.478527, 9.547437, -1700.623338, -315.310581, -17.234060, 32.288224, 14.876597, 0.009384, 35.550563, 47.190413, 21.742687, 0.009384, -27.797353, 41.621718, 13.95060
1719260486.309117, 1719260486.308343, 50.109043, 14.250334, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972699.050454, 1008961.656990, 4870883.391208, -25.141907, 35.977264, 12.966108, -1682.523217, -306.405175, -17.228835, 41.065494, 20.204555, 0.011854, 45.766788, 46.621123, 22.937969, 0.011854, -28.544278, 40.844267, 14.71902
1719260486.908971, 1719260486.905557, 50.109120, 14.250585, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972688.283401, 1008977.486100, 4870888.857091, -18.028782, 26.504890, 9.152293, -1664.528088, -297.888054, -17.223719, 30.131759, 14.261405, 0.008566, 33.336325, 46.963760, 22.228016, 0.008566, -28.102874, 41.310118, 14.26121
1719260487.327139, 1719260487.326311, 50.109180, 14.250803, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972679.416835, 1008991.346717, 4870893.188279, -21.073065, 32.942369, 10.293884, -1648.909260, -291.139421, -17.219358, 37.121091, 16.039399, 0.010364, 40.438073, 47.696486, 20.608850, 0.010364, -27.078388, 42.326825, 13.22423
1719260487.745418, 1719260487.742490, 50.109248, 14.251012, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972670.176674, 1009004.391485, 4870897.989941, -22.202387, 31.344152, 11.537500, -1633.988981, -283.656924, -17.215189, 35.850655, 17.979048, 0.010018, 40.106304, 46.445170, 23.292181, 0.010018, -28.765432, 40.606445, 14.94476
1719260488.317324, 1719260488.313993, 50.109318, 14.251273, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972659.782973, 1009021.036183, 4870902.985323, -18.186589, 29.124395, 8.740770, -1615.295495, -275.873455, -17.210095, 32.709304, 13.619281, 0.008913, 35.431390, 47.966631, 19.972025, 0.008913, -26.672347, 42.708877, 12.81473
1719260488.837813, 1719260488.836938, 50.109386, 14.251508, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972649.965951, 1009035.880819, 4870907.883834, -18.772565, 28.386601, 9.367161, -1598.488684, -268.240393, -17.205544, 32.138763, 14.596296, 0.008704, 35.298044, 47.308003, 21.485631, 0.008704, -27.635619, 41.784201, 13.78523
1719260489.409437, 1719260489.408478, 50.109467, 14.251779, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972638.565720, 1009052.990667, 4870913.598755, -19.946544, 29.936440, 9.999177, -1579.096241, -259.335022, -17.200354, 33.930209, 15.581382, 0.009080, 37.336825, 47.217745, 21.683266, 0.009080, -27.760095, 41.659400, 13.91226
1719260489.889116, 1719260489.887906, 50.109527, 14.251977, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972630.076151, 1009065.432887, 4870917.916074, -17.707683, 25.952189, 9.005136, -1564.944973, -252.607286, -17.196603, 29.516951, 14.032824, 0.007824, 32.682879, 46.925326, 22.309040, 0.007824, -28.154109, 41.257424, 14.31260
1719260490.417083, 1719260490.416318, 50.109604, 14.252231, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972619.249592, 1009081.426731, 4870923.395740, -20.488846, 30.267733, 10.370058, -1546.775524, -244.068242, -17.191847, 34.384982, 16.159811, 0.009000, 37.992980, 47.024215, 22.099835, 0.009000, -28.022193, 41.393024, 14.17934
1719260490.905133, 1719260490.903226, 50.109661, 14.252448, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972610.697255, 1009095.258712, 4870927.477809, -17.564603, 28.407822, 8.383665, -1531.261922, -237.707613, -17.187871, 31.861497, 13.063322, 0.008166, 34.435525, 48.074588, 19.710744, 0.008166, -26.505137, 42.862813, 12.64660
1719260491.384434, 1719260491.383590, 50.109725, 14.252645, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972601.943367, 1009107.597623, 4870932.030348, -18.223435, 25.686568, 9.477263, -1517.145603, -230.612938, -17.184244, 29.386693, 14.769364, 0.007551, 32.889388, 46.424905, 23.332545, 0.007551, -28.791984, 40.578781, 14.96875
1719260491.855773, 1719260491.852842, 50.109787, 14.252845, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972593.282239, 1009120.176333, 4870936.458344, -18.457304, 26.805868, 9.436283, -1502.819759, -223.712473, -17.180613, 30.529100, 14.705239, 0.007737, 33.886133, 46.811019, 22.547904, 0.007737, -28.303602, 41.101444, 14.46571
1719260492.426309, 1719260492.425492, 50.109867, 14.253116, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972581.881609, 1009137.285748, 4870942.173218, -19.908574, 29.877653, 9.979711, -1483.427637, -214.806755, -17.175777, 33.863874, 15.551785, 0.008446, 37.264192, 47.217288, 21.684262, 0.008446, -27.761116, 41.658668, 13.91241
1719260493.026411, 1719260493.025633, 50.109936, 14.253369, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972571.745850, 1009153.382717, 4870947.071674, -16.888948, 26.821955, 8.162167, -1465.328568, -207.173632, -17.171349, 30.158002, 12.718872, 0.007378, 32.730334, 47.874938, 20.190834, 0.007378, -26.813401, 42.578377, 12.95387
1719260493.526366, 1719260493.525461, 50.110004, 14.253554, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972562.821712, 1009164.777060, 4870951.956285, -17.854415, 22.796524, 9.772582, -1452.085680, -199.560706, -17.168083, 26.494884, 15.231088, 0.006533, 30.560840, 45.045648, 25.895348, 0.006533, -30.358277, 38.757105, 16.61148
1719260493.986140, 1719260493.981020, 50.110062, 14.253777, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972554.085609, 1009178.994657, 4870956.107507, -19.176685, 31.209155, 9.112379, -1436.153058, -193.092031, -17.164284, 34.973819, 14.199437, 0.008340, 37.746417, 48.141922, 19.545712, 0.008340, -26.398911, 42.959316, 12.54090
1719260494.467753, 1719260494.465278, 50.110109, 14.253944, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972547.292812, 1009189.596677, 4870959.428481, -14.027208, 21.893298, 6.857852, -1424.203531, -187.916845, -17.161455, 24.675919, 10.686823, 0.005841, 26.890689, 47.679041, 20.649179, 0.005841, -27.106886, 42.301574, 13.24662
1719260494.886843, 1719260494.885986, 50.110176, 14.254128, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972538.498080, 1009200.951693, 4870964.216213, -20.904614, 26.990275, 11.380186, -1411.030661, -180.454834, -17.158318, 31.311215, 17.736805, 0.007458, 35.985920, 45.208845, 25.609369, 0.007458, -30.185282, 38.969513, 16.42879
1719260495.224113, 1719260495.223391, 50.110222, 14.254291, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972531.846821, 1009211.265203, 4870967.481830, -19.712973, 30.567134, 9.678621, -1399.395633, -175.365816, -17.155617, 34.483843, 15.082810, 0.008003, 37.638101, 47.604068, 20.821436, 0.008003, -27.215149, 42.196669, 13.35875
1719260495.638607, 1719260495.637722, 50.110268, 14.254454, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972525.195532, 1009221.578683, 4870970.747444, -16.053100, 24.891917, 7.881664, -1387.760627, -170.276772, -17.152942, 28.081463, 12.282572, 0.006456, 30.650125, 47.604015, 20.821556, 0.006456, -27.216187, 42.196351, 13.35764
1719260496.106267, 1719260496.105476, 50.110336, 14.254670, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972515.695975, 1009235.169602, 4870975.645859, -20.308868, 29.055690, 10.472200, -1372.247102, -162.642660, -17.149393, 33.165982, 16.320778, 0.007588, 36.964174, 46.619537, 22.941191, 0.007588, -28.548935, 40.841447, 14.71781
1719260496.572564, 1719260496.571498, 50.110388, 14.254835, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972508.496750, 1009245.488002, 4870979.354259, -15.448259, 22.141455, 7.957568, -1360.472231, -156.863141, -17.146731, 25.266784, 12.401822, 0.005713, 28.146325, 46.642776, 22.893907, 0.005713, -28.520669, 40.872617, 14.68605
1719260496.996927, 1719260496.996039, 50.110451, 14.255032, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972499.863266, 1009257.821003, 4870983.809868, -20.336032, 29.050183, 10.495116, -1346.391326, -149.919041, -17.143582, 33.167342, 16.356716, 0.007417, 36.981276, 46.599890, 22.981074, 0.007417, -28.573854, 40.814834, 14.74326
1719260497.414607, 1719260497.412681, 50.110497, 14.255176, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972493.530141, 1009266.881517, 4870987.075467, -15.200408, 21.746537, 7.837905, -1336.049050, -144.829558, -17.141294, 24.822949, 12.215491, 0.005492, 27.665809, 46.619338, 22.941596, 0.005492, -28.550490, 40.840845, 14.71646
1719260497.845158, 1719260497.844291, 50.110551, 14.255355, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972485.865310, 1009278.090820, 4870990.977576, -17.758673, 25.970871, 9.040810, -1323.295981, -138.748129, -17.138505, 29.547628, 14.090084, 0.006461, 32.735192, 46.899028, 22.364273, 0.006461, -28.189543, 41.221273, 14.34697
1719260498.251665, 1719260498.248838, 50.110598, 14.255522, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972479.072224, 1009288.692527, 4870994.298516, -16.791826, 26.206353, 8.209031, -1311.346684, -133.572689, -17.135932, 29.537458, 12.793165, 0.006361, 32.188919, 47.678527, 20.650364, 0.006361, -27.107318, 42.300934, 13.24778
1719260498.837707, 1719260498.836948, 50.110657, 14.255718, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972470.727412, 1009301.098742, 4870998.505037, -14.189204, 21.095060, 7.152608, -1297.266000, -127.016838, -17.132924, 23.942265, 11.147322, 0.005114, 26.410128, 47.103246, 21.930884, 0.005114, -27.918460, 41.500964, 14.06801
1719260499.432454, 1719260499.431465, 50.110725, 14.255935, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972461.227553, 1009314.689322, 4871003.403412, -15.979127, 22.859876, 8.239256, -1281.752730, -119.382463, -17.129647, 26.093916, 12.841311, 0.005513, 29.082498, 46.619074, 22.942132, 0.005513, -28.550810, 40.840492, 14.71682
1719260499.995855, 1719260499.994972, 50.110783, 14.256152, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972452.674333, 1009328.520379, 4871007.485386, -15.178562, 24.544623, 7.243880, -1266.239806, -113.021063, -17.126438, 27.529267, 11.288954, 0.005693, 29.754009, 48.073448, 19.713526, 0.005693, -26.508461, 42.860790, 12.64648
1719260500.993511, 1719260500.992155, 50.110877, 14.256450, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972439.620766, 1009347.155444, 4871014.224093, -13.090439, 18.687703, 6.757741, -1244.961590, -102.518256, -17.122081, 21.338319, 10.532474, 0.004370, 23.796152, 46.591808, 22.997454, 0.004370, -28.585935, 40.803421, 14.75142
1719260501.492938, 1719260501.492055, 50.110920, 14.256586, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972433.674358, 1009355.701250, 4871017.282105, -11.895204, 17.095043, 6.117252, -1235.213480, -97.752088, -17.120114, 19.500134, 9.534250, 0.003933, 21.706154, 46.677846, 22.822317, 0.003933, -28.477186, 40.919867, 14.63877
1719260501.996770, 1719260501.993592, 50.110966, 14.256730, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972427.340986, 1009364.761488, 4871020.547671, -12.627916, 18.064933, 6.511114, -1224.871411, -92.662390, -17.118048, 20.620737, 10.148195, 0.004120, 22.982616, 46.618771, 22.942748, 0.004120, -28.552059, 40.839861, 14.71615
1719260502.524059, 1719260502.522955, 50.111000, 14.256839, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972422.590943, 1009371.556649, 4871022.996844, -8.973128, 12.836483, 4.626640, -1217.114872, -88.845103, -17.116512, 14.652586, 7.211093, 0.002902, 16.330895, 46.618724, 22.942843, 0.002902, -28.552875, 40.839606, 14.71528
1719260503.034311, 1719260503.031545, 50.111034, 14.256965, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972417.522554, 1009379.604595, 4871025.446016, -9.965569, 15.824034, 4.815610, -1208.065735, -85.028097, -17.114743, 17.792599, 7.505075, 0.003478, 19.310689, 47.873779, 20.193582, 0.003478, -26.817582, 42.576118, 12.95264
1719260503.569427, 1719260503.566590, 50.111063, 14.257062, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972413.428247, 1009385.701261, 4871027.507746, -7.652269, 11.394681, 3.853378, -1201.147804, -81.814742, -17.113397, 12.929627, 6.005767, 0.002516, 14.256384, 47.122976, 21.888458, 0.002516, -27.893391, 41.527700, 14.03881
1719260504.084707, 1719260504.083901, 50.111098, 14.257173, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972408.578405, 1009392.687303, 4871029.998425, -9.375097, 13.504528, 4.814664, -1193.181671, -77.932737, -17.111856, 15.399114, 7.504197, 0.002979, 17.130257, 46.707645, 22.761269, 0.002979, -28.439731, 40.960144, 14.59889
1719260504.683734, 1719260504.682760, 50.111121, 14.257266, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972405.018227, 1009398.631309, 4871031.658877, -5.944938, 9.925560, 2.772694, -1186.543379, -75.345023, -17.110589, 11.084906, 4.321078, 0.002116, 11.897347, 48.410326, 18.871137, 0.002116, -25.967336, 43.346068, 12.10352
1719260505.124155, 1719260505.123305, 50.111149, 14.257363, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972401.052253, 1009404.760559, 4871033.609907, -9.002427, 13.912877, 4.428673, -1179.625512, -72.304253, -17.109273, 15.702973, 6.902290, 0.002987, 17.152987, 47.566174, 20.907858, 0.002987, -27.273189, 42.142803, 13.41032
1719260505.723622, 1719260505.722695, 50.111172, 14.257453, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972397.567166, 1009410.543405, 4871035.242683, -5.814388, 9.647885, 2.724063, -1173.161920, -69.759636, -17.108055, 10.783616, 4.245344, 0.002032, 11.589189, 48.346768, 19.033379, 0.002032, -26.072362, 43.253766, 12.20750
1719260506.151948, 1719260506.150508, 50.111180, 14.257526, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972395.627321, 1009415.421263, 4871035.810003, -4.534323, 11.401832, 1.326092, -1167.956368, -68.876136, -17.107092, 12.167807, 2.065153, 0.002251, 12.341814, 51.225877, 8.694193, 0.002251, -19.093773, 48.000018, 5.57724
1719260506.642074, 1719260506.641240, 50.111195, 14.257580, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972393.445382, 1009418.831825, 4871036.875458, -4.446300, 6.949955, 2.171157, -1164.113124, -67.215575, -17.106373, 7.831664, 3.383847, 0.001465, 8.531435, 47.696671, 20.608422, 0.001465, -27.083645, 42.325679, 13.21713
1719260507.048111, 1719260507.047156, 50.111215, 14.257656, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972390.450472, 1009423.693895, 4871038.300676, -7.378151, 11.978022, 3.511117, -1158.662738, -64.994370, -17.105360, 13.427374, 5.472083, 0.002497, 14.499588, 48.116221, 19.608895, 0.002497, -26.443189, 42.921532, 12.57693
1719260507.644587, 1719260507.643844, 50.111217, 14.257724, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972389.005232, 1009428.373021, 4871038.508233, -2.422103, 7.841826, 0.347847, -1153.771731, -64.671779, -17.104471, 8.196921, 0.540635, 0.001488, 8.214731, 51.845793, 3.419533, 0.001488, -15.324804, 49.598548, 2.19406
1719260508.084390, 1719260508.082816, 50.111238, 14.257804, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972385.909387, 1009433.497799, 4871039.961124, -7.052497, 11.674513, 3.309763, -1148.041862, -62.407469, -17.103417, 13.052942, 5.158215, 0.002402, 14.035187, 48.322156, 19.095778, 0.002402, -26.112464, 43.218167, 12.24780
1719260508.543229, 1719260508.542395, 50.111238, 14.257860, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972384.928525, 1009437.357742, 4871039.961124, -2.134262, 8.398862, 0.000000, -1144.059243, -62.408324, -17.102703, 8.665792, -0.001859, 0.001554, 8.665793, 51.958439, -0.011148, 0.001554, -12.801450, 50.356751, -0.00595
1719260509.025656, 1719260509.024677, 50.111252, 14.257923, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972382.663316, 1009441.431997, 4871040.957393, -4.696857, 8.447869, 2.065738, -1139.552265, -60.855771, -17.101883, 9.345111, 3.219181, 0.001701, 9.884039, 49.125403, 16.922596, 0.001701, -24.694947, 44.407633, 10.85362
1719260509.610189, 1719260509.606971, 50.111263, 14.258013, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972380.124862, 1009447.455364, 4871041.773779, -4.359404, 10.344207, 1.402018, -1133.088976, -59.584126, -17.100721, 11.099705, 2.183855, 0.001994, 11.312501, 50.981067, 10.030470, 0.001994, -20.027241, 47.509924, 6.43398
1719260510.032352, 1719260510.031370, 50.111263, 14.258067, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972379.169799, 1009451.213724, 4871041.773779, -2.250389, 8.855720, 0.000000, -1129.211166, -59.584947, -17.100035, 9.137178, -0.001935, 0.001617, 9.137178, 51.958439, -0.011003, 0.001617, -12.801518, 50.356733, -0.00581
1719260510.506976, 1719260510.505357, 50.111263, 14.258140, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972377.896376, 1009456.224869, 4871041.773779, -2.686620, 10.572324, 0.000000, -1124.040752, -59.586038, -17.099124, 10.908343, -0.002301, 0.001923, 10.908343, 51.958439, -0.010959, 0.001923, -12.801361, 50.356773, -0.00555
1719260511.074269, 1719260511.071519, 50.111273, 14.258231, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972375.501147, 1009462.356718, 4871042.451795, -4.230638, 10.830545, 1.197563, -1117.507643, -58.530155, -17.097968, 11.539281, 1.864982, 0.002041, 11.689019, 51.292845, 8.289966, 0.002041, -18.809828, 48.141358, 5.31785
1719260511.586387, 1719260511.584348, 50.111275, 14.258284, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972374.402822, 1009466.006580, 4871042.590165, -2.141699, 7.117119, 0.269818, -1113.699659, -58.315184, -17.097302, 7.425452, 0.419186, 0.001300, 7.437275, 51.875844, 2.928529, 0.001300, -14.967215, 49.720531, 1.87903
1719260511.995620, 1719260511.994844, 50.111273, 14.258361, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972373.212397, 1009471.363226, 4871042.451795, -2.899967, 13.049196, -0.337081, -1108.214874, -58.532091, -17.096350, 13.361352, -0.528402, 0.002318, 13.371797, 51.917857, -2.053196, 0.002318, -11.272483, 50.703862, -1.31491
1719260512.428867, 1719260512.427419, 50.111275, 14.258429, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972371.855932, 1009476.028856, 4871042.590165, -3.135789, 10.785709, 0.319876, -1103.358834, -58.317330, -17.095508, 11.225886, 0.496471, 0.001947, 11.236859, 51.907702, 2.295644, 0.001947, -14.504049, 49.871238, 1.47367
1719260512.904742, 1719260512.902223, 50.111275, 14.258501, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972370.582478, 1009481.039992, 4871042.590165, -2.682064, 10.554116, 0.000000, -1098.188421, -58.318395, -17.094618, 10.889574, -0.002244, 0.001876, 10.889575, 51.958439, -0.010707, 0.001876, -12.801577, 50.356718, -0.00542
1719260513.417889, 1719260513.415657, 50.111275, 14.258573, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972369.309017, 1009486.051126, 4871042.590165, -2.480284, 9.760046, 0.000000, -1093.018009, -58.319456, -17.093731, 10.070268, -0.002065, 0.001726, 10.070268, 51.958439, -0.010657, 0.001726, -12.801708, 50.356685, -0.00551
1719260513.982074, 1719260513.971606, 50.111273, 14.258658, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972367.980892, 1009491.949510, 4871042.451795, -2.388931, 10.609569, -0.248890, -1086.974260, -58.536455, -17.092702, 10.871041, -0.390322, 0.001850, 10.878046, 51.924981, -1.864354, 0.001850, -11.414954, 50.674967, -1.19417
1719260514.547086, 1719260514.544785, 50.111275, 14.258736, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972366.443707, 1009497.326173, 4871042.590165, -2.681862, 9.380436, 0.241409, -1081.384580, -58.321824, -17.091752, 9.752078, 0.374459, 0.001658, 9.759264, 51.920179, 1.993623, 0.001658, -14.282718, 49.940421, 1.27976
1719260515.008258, 1719260515.002491, 50.111263, 14.258808, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972366.116911, 1009502.577884, 4871041.773779, -0.713985, 11.473961, -1.783644, -1076.214424, -59.595888, -17.090891, 11.295779, -2.783581, 0.001881, 11.633698, 50.449222, -12.432033, 0.001881, -3.192851, 51.243990, -7.97111
1719260515.902608, 1719260515.901929, 50.111252, 14.258935, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972364.834988, 1009511.587942, 4871040.957393, -1.425250, 10.017438, -0.907663, -1067.166454, -60.870723, -17.089386, 10.059588, -1.417370, 0.001673, 10.158949, 51.450253, -7.249206, 0.001673, -7.293790, 51.233585, -4.64757
1719260516.952941, 1719260516.951406, 50.111238, 14.259085, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972363.348606, 1009522.276241, 4871039.961124, -1.416307, 10.184401, -0.949300, -1056.441644, -62.426371, -17.087619, 10.219192, -1.482307, 0.001683, 10.326138, 51.420317, -7.458585, 0.001683, -7.130707, 51.244186, -4.78183
1719260517.481453, 1719260517.480392, 50.111238, 14.259159, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972362.040674, 1009527.422802, 4871039.961124, -2.472531, 9.729120, 0.000000, -1051.131486, -62.427419, -17.086744, 10.038385, -0.001980, 0.001655, 10.038385, 51.958439, -0.010250, 0.001655, -12.802054, 50.356597, -0.00530
1719260518.460517, 1719260518.459074, 50.111226, 14.259326, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972360.060531, 1009539.247226, 4871039.130901, -2.023273, 12.081976, -0.848307, -1039.183884, -63.724353, -17.084803, 12.207837, -1.325183, 0.001983, 12.279552, 51.654993, -5.607245, 0.001983, -8.565055, 51.121423, -3.59435
1719260518.977207, 1719260518.975732, 50.111215, 14.259400, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972359.715304, 1009544.638453, 4871038.300676, -0.668192, 10.434825, -1.606915, -1033.873975, -65.019980, -17.083955, 10.277432, -2.507712, 0.001641, 10.578952, 50.477527, -12.316606, 0.001641, -3.285811, 51.249546, -7.89727
1719260519.966966, 1719260519.965763, 50.111203, 14.259549, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972358.062103, 1009555.176236, 4871037.470452, -1.669848, 10.643887, -0.838584, -1023.253903, -66.316622, -17.082259, 10.727005, -1.309697, 0.001713, 10.806662, 51.575449, -6.297026, 0.001713, -8.032683, 51.174787, -4.03691
1719260520.494601, 1719260520.493498, 50.111191, 14.259623, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972357.716854, 1009560.567463, 4871036.640228, -0.654208, 10.215795, -1.573186, -1017.943988, -67.612233, -17.081425, 10.061716, -2.455044, 0.001581, 10.356899, 50.477565, -12.316450, 0.001581, -3.285974, 51.249544, -7.89722
1719260520.992599, 1719260520.990656, 50.111191, 14.259697, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972356.408873, 1009565.714017, 4871036.640228, -2.630916, 10.351942, 0.000000, -1012.633825, -67.613242, -17.080581, 10.681030, -0.002030, 0.001697, 10.681030, 51.958439, -0.009876, 0.001697, -12.802307, 50.356533, -0.00503
1719260521.554275, 1719260521.553575, 50.111180, 14.259790, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972355.736612, 1009572.391883, 4871035.810003, -1.194240, 11.862917, -1.474855, -1005.996366, -68.909093, -17.079547, 11.791137, -2.302018, 0.001837, 12.013751, 50.995656, -9.956032, 0.001837, -5.168782, 51.305132, -6.38331
1719260522.060795, 1719260522.056186, 50.111180, 14.259864, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972354.428615, 1009577.538434, 4871035.810003, -2.602406, 10.239637, 0.000000, -1000.686202, -68.910090, -17.078713, 10.565163, -0.001984, 0.001659, 10.565164, 51.958439, -0.009760, 0.001659, -12.802417, 50.356505, -0.00498
1719260522.525904, 1719260522.522089, 50.111172, 14.259929, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972353.950579, 1009582.175002, 4871035.242683, -1.026042, 9.951799, -1.217680, -996.074909, -69.795593, -17.078002, 9.897549, -1.900618, 0.001525, 10.078384, 51.026157, -9.798512, 0.001525, -5.293630, 51.304841, -6.28253
1719260523.055476, 1719260523.054010, 50.111168, 14.260013, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972352.775325, 1009588.076210, 4871034.979778, -2.209451, 11.094136, -0.494255, -990.066114, -70.206666, -17.077073, 11.296396, -0.772807, 0.001747, 11.322800, 51.837278, -3.546284, 0.001747, -10.142696, 50.908146, -2.27286
1719260523.641686, 1719260523.640787, 50.111160, 14.260109, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972351.713275, 1009594.943386, 4871034.426295, -1.809973, 11.703217, -0.943261, -983.149084, -71.071008, -17.076015, 11.788181, -1.473034, 0.001803, 11.879858, 51.557474, -6.442547, 0.001803, -7.919985, 51.184910, -4.13016
1719260524.034047, 1719260524.031814, 50.111149, 14.260164, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972351.704751, 1009598.942323, 4871033.609907, -0.021800, 10.226743, -2.087802, -979.271498, -72.344740, -17.075434, 9.916402, -3.257399, 0.001486, 10.437704, 49.363419, -16.215190, 0.001486, -0.112193, 50.907351, -10.39752
1719260524.579272, 1719260524.576736, 50.111145, 14.260254, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972350.449691, 1009605.291851, 4871033.319328, -2.303191, 11.652174, -0.533248, -972.808548, -72.799030, -17.074452, 11.860319, -0.833678, 0.001802, 11.889583, 51.830554, -3.643242, 0.001802, -10.068905, 50.919981, -2.33499
1719260524.982724, 1719260524.981842, 50.111133, 14.260328, 1164.698163, 1311.000000, 101.000000, 64.949022, -128.000000, 3972350.104374, 1009610.683080, 4871032.489103, -0.852413, 13.308216, -2.049406, -967.498615, -74.094591, -17.073661, 13.107537, -3.198084, 0.001953, 13.492045, 50.477685, -12.315959, 0.001953, -3.286137, 51.249626, -7.89662
